,idx,word,pos
1371,64,Amazon,NNP
1372,64,),-RRB-
1373,64,uses,VBZ
1374,64,the,DT
1375,64,iPhone,NNP
1376,64,5s,NN
1377,64,body,NN
1378,64,.,.
1379,65,The,DT
1380,65,iPhone,NNP
1381,65,SE,NNP
1382,65,is,VBZ
1383,65,the,DT
1384,65,last,JJ
1385,65,truly,RB
1386,65,small,JJ
1387,65,iPhone,NNP
1388,65,that,IN
1389,65,Apple,NNP
1390,65,launched,VBD
1391,65,.,.
1392,66,iPhone,NNP
1393,66,11,CD
1394,66,Pro,JJ
1395,66,-,JJ
1396,66,level,JJ
1397,66,performance,NN
1398,66,.,.
1399,67,Under,IN
1400,67,the,DT
1401,67,hood,NN
1402,67,",",","
1403,67,Apple,NNP
1404,67,has,VBZ
1405,67,stuffed,VBN
1406,67,the,DT
1407,67,computing,VBG
1408,67,smarts,NNS
1409,67,of,IN
1410,67,its,PRP$
1411,67,flagship,NN
1412,67,6.1-inch,CD
1413,67,iPhone,NNP
1414,67,11,CD
1415,67,into,IN
1416,67,the,DT
1417,67,SE,NNP
1418,67,'s,POS
1419,67,4.7-inch,CD
1420,67,body,NN
1421,67,",",","
1422,67,making,VBG
1423,67,it,PRP
1424,67,arguably,RB
1425,67,the,DT
1426,67,most,RBS
1427,67,powerful,JJ
1428,67,budget,NN
1429,67,device,NN
1430,67,on,IN
1431,67,the,DT
1432,67,market,NN
1433,67,.,.
1434,68,It,PRP
1435,68,’s,VBZ
1436,68,not,RB
1437,68,quite,RB
1438,68,at,IN
1439,68,the,DT
1440,68,level,NN
1441,68,of,IN
1442,68,the,DT
1443,68,iPhones,NNS
1444,68,launched,VBN
1445,68,last,JJ
1446,68,year,NN
1447,68,",",","
1448,68,but,CC
1449,68,it,PRP
1450,68,’s,VBZ
1451,68,not,RB
1452,68,far,RB
1453,68,off,RB
1454,68,.,.
1455,69,Some,DT
1456,69,see,VBP
1457,69,smart,JJ
1458,69,reuse,NN
1459,69,of,IN
1460,69,a,DT
1461,69,great,JJ
1462,69,design,NN
1463,69,that,WDT
1464,69,still,RB
1465,69,has,VBZ
1466,69,purpose,NN
1467,69,.,.
1468,70,That,DT
1469,70,means,VBZ
1470,70,it,PRP
1471,70,measures,VBZ
1472,70,4.87,CD
1473,70,by,IN
1474,70,2.31,CD
1475,70,by,IN
1476,70,0.30,CD
1477,70,inches,NNS
1478,70,(,-LRB-
1479,70,HWD,NNP
1480,70,),-RRB-
1481,70,and,CC
1482,70,weighs,VBZ
1483,70,4.0,CD
1484,70,ounces,NNS
1485,70,",",","
1486,70,and,CC
1487,70,has,VBZ
1488,70,a,DT
1489,70,brushed,VBN
1490,70,-,HYPH
1491,70,metal,NN
1492,70,back,RB
1493,70,with,IN
1494,70,glass,NN
1495,70,panels,NNS
1496,70,at,IN
1497,70,the,DT
1498,70,top,NN
1499,70,and,CC
1500,70,bottom,NN
1501,70,.,.
1502,71,The,DT
1503,71,same,JJ
1504,71,size,NN
1505,71,as,IN
1506,71,the,DT
1507,71,older,JJR
1508,71,iPhone,NNP
1509,71,5S,NN
1510,71,",",","
1511,71,the,DT
1512,71,SE,NNP
1513,71,slips,VBZ
1514,71,easily,RB
1515,71,into,IN
1516,71,a,DT
1517,71,pocket,NN
1518,71,and,CC
1519,71,is,VBZ
1520,71,super,JJ
1521,71,-,JJ
1522,71,easy,JJ
1523,71,to,TO
1524,71,use,VB
1525,71,one,CD
1526,71,-,HYPH
1527,71,handed,JJ
1528,71,.,.
1529,72,Do,VB
1530,72,n't,RB
1531,72,Like,VB
1532,72,.,.
1533,73,But,CC
1534,73,it,PRP
1535,73,'s,VBZ
1536,73,something,NN
1537,73,else,RB
1538,73,.,.
1539,74,That,DT
1540,74,A13,JJ
1541,74,chipset,NN
1542,74,has,VBZ
1543,74,improved,VBN
1544,74,the,DT
1545,74,camera,NN
1546,74,performance,NN
1547,74,too,RB
1548,74,",",","
1549,74,despite,IN
1550,74,no,DT
1551,74,discernible,JJ
1552,74,change,NN
1553,74,to,IN
1554,74,the,DT
1555,74,specs,NNS
1556,74,of,IN
1557,74,the,DT
1558,74,sensor,NN
1559,74,since,IN
1560,74,the,DT
1561,74,iPhone,NNP
1562,74,8,CD
1563,74,(,-LRB-
1564,74,there,EX
1565,74,’s,VBZ
1566,74,just,RB
1567,74,a,DT
1568,74,single,JJ
1569,74,lens,NN
1570,74,on,IN
1571,74,the,DT
1572,74,iPhone,NNP
1573,74,SE,NNP
1574,74,2020,CD
1575,74,),-RRB-
1576,74,.,.
1577,75,Others,NNS
1578,75,see,VBP
1579,75,lazy,JJ
1580,75,rebranding,NN
1581,75,of,IN
1582,75,an,DT
1583,75,obsolete,JJ
1584,75,phone,NN
1585,75,.,.
1586,76,There,EX
1587,76,'s,VBZ
1588,76,a,DT
1589,76,Touch,NNP
1590,76,ID,NNP
1591,76,-,HYPH
1592,76,equipped,VBN
1593,76,",",","
1594,76,fingerprint,NN
1595,76,-,HYPH
1596,76,sensing,VBG
1597,76,physical,JJ
1598,76,Home,NN
1599,76,button,NN
1600,76,below,IN
1601,76,the,DT
1602,76,display,NN
1603,76,.,.
1604,77,Now,RB
1605,77,",",","
1606,77,the,DT
1607,77,handset,NN
1608,77,is,VBZ
1609,77,getting,VBG
1610,77,a,DT
1611,77,little,JJ
1612,77,old,JJ
1613,77,",",","
1614,77,and,CC
1615,77,it,PRP
1616,77,’s,VBZ
1617,77,increasingly,RB
1618,77,hard,JJ
1619,77,to,TO
1620,77,find,VB
1621,77,with,IN
1622,77,only,RB
1623,77,a,DT
1624,77,few,JJ
1625,77,refurbished,VBN
1626,77,models,NNS
1627,77,available,JJ
1628,77,.,.
1629,78,Old,JJ
1630,78,iPhone,NNP
1631,78,design,NN
1632,78,.,.
1633,79,something,NN
1634,79,harder,JJR
1635,79,to,TO
1636,79,quantify,VB
1637,79,with,IN
1638,79,the,DT
1639,79,specs,NNS
1640,79,you,PRP
1641,79,find,VBP
1642,79,on,IN
1643,79,a,DT
1644,79,typical,JJ
1645,79,product,NN
1646,79,page,NN
1647,79,.,.
1648,80,It,PRP
1649,80,takes,VBZ
1650,80,decent,JJ
1651,80,",",","
1652,80,bright,JJ
1653,80,photos,NNS
1654,80,that,WDT
1655,80,will,MD
1656,80,please,VB
1657,80,most,JJS
1658,80,people,NNS
1659,80,",",","
1660,80,although,IN
1661,80,it,PRP
1662,80,does,VBZ
1663,80,n’t,RB
1664,80,quite,RB
1665,80,offer,VB
1666,80,the,DT
1667,80,same,JJ
1668,80,color,NN
1669,80,reproduction,NN
1670,80,or,CC
1671,80,clarity,NN
1672,80,as,IN
1673,80,the,DT
1674,80,iPhone,NNP
1675,80,11,CD
1676,80,Pro,NNP
1677,80,Max,NNP
1678,80,",",","
1679,80,for,IN
1680,80,example,NN
1681,80,.,.
1682,81,People,NNS
1683,81,in,IN
1684,81,both,DT
1685,81,camps,NNS
1686,81,tend,VBP
1687,81,to,TO
1688,81,have,VB
1689,81,their,PRP$
1690,81,opinion,NN
1691,81,ready,JJ
1692,81,before,IN
1693,81,ever,RB
1694,81,laying,VBG
1695,81,hands,NNS
1696,81,on,IN
1697,81,the,DT
1698,81,phone,NN
1699,81,in,IN
1700,81,question,NN
1701,81,.,.
1702,82,The,DT
1703,82,phone,NN
1704,82,fits,VBZ
1705,82,easily,RB
1706,82,into,IN
1707,82,iPhone,NNP
1708,82,5,CD
1709,82,or,CC
1710,82,iPhone,NNP
1711,82,5s,CD
1712,82,cases,NNS
1713,82,.,.
1714,83,Given,VBN
1715,83,that,IN
1716,83,there,EX
1717,83,does,VBZ
1718,83,n’t,RB
1719,83,appear,VB
1720,83,to,TO
1721,83,be,VB
1722,83,any,DT
1723,83,sign,NN
1724,83,that,IN
1725,83,the,DT
1726,83,iPhone,NNP
1727,83,SE,NNP
1728,83,2,CD
1729,83,will,MD
1730,83,ever,RB
1731,83,be,VB
1732,83,released,VBN
1733,83,",",","
1734,83,is,VBZ
1735,83,this,DT
1736,83,still,RB
1737,83,the,DT
1738,83,small,JJ
1739,83,phone,NN
1740,83,to,TO
1741,83,buy,VB
1742,83,.,.
1743,84,Selfie,NNP
1744,84,camera,NN
1745,84,is,VBZ
1746,84,mediocre,JJ
1747,84,.,.
1748,85,that,DT
1749,85,makes,VBZ
1750,85,this,DT
1751,85,device,NN
1752,85,feel,VB
1753,85,like,IN
1754,85,it,PRP
1755,85,was,VBD
1756,85,made,VBN
1757,85,for,IN
1758,85,exactly,RB
1759,85,the,DT
1760,85,moment,NN
1761,85,we,PRP
1762,85,now,RB
1763,85,find,VBP
1764,85,ourselves,PRP
1765,85,in,RP
1766,85,",",","
1767,85,intentionally,RB
1768,85,or,CC
1769,85,not,RB
1770,85,.,.
1771,86,The,DT
1772,86,portrait,NN
1773,86,mode,NN
1774,86,does,VBZ
1775,86,n’t,RB
1776,86,work,VB
1777,86,as,RB
1778,86,well,RB
1779,86,as,IN
1780,86,on,IN
1781,86,phones,NNS
1782,86,that,WDT
1783,86,pack,VBP
1784,86,a,DT
1785,86,second,JJ
1786,86,",",","
1787,86,depth,NN
1788,86,-,HYPH
1789,86,sensing,VBG
1790,86,sensor,NN
1791,86,for,IN
1792,86,precise,JJ
1793,86,bokeh,NN
1794,86,effects,NNS
1795,86,",",","
1796,86,and,CC
1797,86,as,IN
1798,86,a,DT
1799,86,result,NN
1800,86,you,PRP
1801,86,can,MD
1802,86,be,VB
1803,86,left,VBN
1804,86,with,IN
1805,86,some,DT
1806,86,odd,JJ
1807,86,-,HYPH
1808,86,looking,VBG
1809,86,fringing,VBG
1810,86,around,IN
1811,86,the,DT
1812,86,edges,NNS
1813,86,of,IN
1814,86,subjects,NNS
1815,86,.,.
1816,87,Whatever,WDT
1817,87,your,PRP$
1818,87,thoughts,NNS
1819,87,going,VBG
1820,87,in,RB
1821,87,",",","
1822,87,one,CD
1823,87,fact,NN
1824,87,is,VBZ
1825,87,indisputable,JJ
1826,87,:,:
1827,87,The,DT
1828,87,iPhone,NNP
1829,87,SE,NNP
1830,87,(,-LRB-
1831,87,$,$
1832,87,400,CD
1833,87,),-RRB-
1834,87,is,VBZ
1835,87,the,DT
1836,87,least,RBS
1837,87,expensive,JJ
1838,87,iPhone,NNP
1839,87,",",","
1840,87,and,CC
1841,87,that,DT
1842,87,makes,VBZ
1843,87,it,PRP
1844,87,important,JJ
1845,87,",",","
1846,87,no,RB
1847,87,matter,RB
1848,87,its,PRP$
1849,87,design,NN
1850,87,or,CC
1851,87,hardware,NN
1852,87,.,.
1853,88,There,EX
1854,88,are,VBP
1855,88,only,RB
1856,88,two,CD
1857,88,visible,JJ
1858,88,differences,NNS
1859,88,between,IN
1860,88,this,DT
1861,88,and,CC
1862,88,the,DT
1863,88,older,JJR
1864,88,phones,NNS
1865,88,:,:
1866,88,there,EX
1867,88,'s,VBZ
1868,88,a,DT
1869,88,small,JJ
1870,88,SE,NNP
1871,88,logo,NN
1872,88,on,IN
1873,88,the,DT
1874,88,back,NN
1875,88,",",","
1876,88,and,CC
1877,88,the,DT
1878,88,beveled,JJ
1879,88,edges,NNS
1880,88,are,VBP
1881,88,matte,NNP
1882,88,rather,RB
1883,88,than,IN
1884,88,shiny,JJ
1885,88,.,.
1886,89,For,IN
1887,89,many,JJ
1888,89,people,NNS
1889,89,",",","
1890,89,the,DT
1891,89,answer,NN
1892,89,will,MD
1893,89,be,VB
1894,89,yes,UH
1895,89,.,.
1896,90,The,DT
1897,90,new,JJ
1898,90,iPhone,NNP
1899,90,SE,NNP
1900,90,has,VBZ
1901,90,the,DT
1902,90,classic,JJ
1903,90,design,NN
1904,90,that,WDT
1905,90,defined,VBD
1906,90,the,DT
1907,90,iPhone,NNP
1908,90,for,IN
1909,90,its,PRP$
1910,90,first,JJ
1911,90,10,CD
1912,90,years,NNS
1913,90,.,.
1914,91,Starting,VBG
1915,91,at,IN
1916,91,$,$
1917,91,399,CD
1918,91,",",","
1919,91,it,PRP
1920,91,'s,VBZ
1921,91,by,IN
1922,91,far,RB
1923,91,the,DT
1924,91,most,RBS
1925,91,affordable,JJ
1926,91,new,JJ
1927,91,iPhone,NNP
1928,91,at,IN
1929,91,a,DT
1930,91,time,NN
1931,91,when,WRB
1932,91,many,JJ
1933,91,households,NNS
1934,91,may,MD
1935,91,struggle,VB
1936,91,to,TO
1937,91,justify,VB
1938,91,the,DT
1939,91,four,CD
1940,91,-,HYPH
1941,91,figure,NN
1942,91,price,NN
1943,91,tags,NNS
1944,91,of,IN
1945,91,Apple,NNP
1946,91,'s,POS
1947,91,flagship,NN
1948,91,smartphones,NNS
1949,91,.,.
1950,92,But,CC
1951,92,overall,RB
1952,92,the,DT
1953,92,camera,NN
1954,92,–,:
1955,92,and,CC
1956,92,especially,RB
1957,92,for,IN
1958,92,the,DT
1959,92,price,NN
1960,92,–,:
1961,92,takes,VBZ
1962,92,impressive,JJ
1963,92,pictures,NNS
1964,92,in,IN
1965,92,most,JJS
1966,92,scenarios,NNS
1967,92,.,.
1968,93,Plenty,NN
1969,93,of,IN
1970,93,people,NNS
1971,93,will,MD
1972,93,buy,VB
1973,93,it,PRP
1974,93,because,IN
1975,93,it,PRP
1976,93,’s,VBZ
1977,93,the,DT
1978,93,new,JJ
1979,93,default,NN
1980,93,choice,NN
1981,93,.,.
1982,94,The,DT
1983,94,phone,NN
1984,94,also,RB
1985,94,now,RB
1986,94,comes,VBZ
1987,94,in,IN
1988,94,rose,NNP
1989,94,gold,NN
1990,94,",",","
1991,94,in,IN
1992,94,addition,NN
1993,94,to,IN
1994,94,dark,JJ
1995,94,gray,JJ
1996,94,",",","
1997,94,gold,NN
1998,94,",",","
1999,94,and,CC
2000,94,silver,NN
2001,94,.,.
2002,95,Thanks,NNS
2003,95,to,IN
2004,95,the,DT
2005,95,iPhone,NNP
2006,95,SE,NNP
2007,95,getting,VBG
2008,95,iOS,VBN
2009,95,13,CD
2010,95,",",","
2011,95,it,PRP
2012,95,can,MD
2013,95,run,VB
2014,95,the,DT
2015,95,latest,JJS
2016,95,operating,NN
2017,95,system,NN
2018,95,",",","
2019,95,keeping,VBG
2020,95,it,PRP
2021,95,up,RP
2022,95,-,HYPH
2023,95,to,IN
2024,95,-,HYPH
2025,95,date,NN
2026,95,.,.
2027,96,The,DT
2028,96,design,NN
2029,96,",",","
2030,96,the,DT
2031,96,body,NN
2032,96,and,CC
2033,96,the,DT
2034,96,camera,NN
2035,96,lenses,NNS
2036,96,are,VBP
2037,96,all,PDT
2038,96,the,DT
2039,96,same,JJ
2040,96,as,IN
2041,96,2017,CD
2042,96,'s,POS
2043,96,iPhone,NNP
2044,96,8,CD
2045,96,.,.
2046,97,More,JJR
2047,97,than,IN
2048,97,26,CD
2049,97,million,CD
2050,97,people,NNS
2051,97,are,VBP
2052,97,out,IN
2053,97,of,IN
2054,97,work,NN
2055,97,in,IN
2056,97,the,DT
2057,97,US,NNP
2058,97,alone,RB
2059,97,and,CC
2060,97,many,JJ
2061,97,others,NNS
2062,97,may,MD
2063,97,worry,VB
2064,97,about,IN
2065,97,joining,VBG
2066,97,those,DT
2067,97,ranks,NNS
2068,97,.,.
2069,98,Battery,NN
2070,98,life,NN
2071,98,is,VBZ
2072,98,probably,RB
2073,98,one,CD
2074,98,of,IN
2075,98,the,DT
2076,98,biggest,JJS
2077,98,issues,NNS
2078,98,we,PRP
2079,98,found,VBD
2080,98,with,IN
2081,98,the,DT
2082,98,iPhone,NNP
2083,98,SE,NNP
2084,98,2020,CD
2085,98,–,:
2086,98,it,PRP
2087,98,’s,VBZ
2088,98,not,RB
2089,98,going,VBG
2090,98,to,TO
2091,98,easily,RB
2092,98,last,VB
2093,98,you,PRP
2094,98,a,DT
2095,98,day,NN
2096,98,unless,IN
2097,98,you,PRP
2098,98,’re,VBP
2099,98,a,DT
2100,98,particularly,RB
2101,98,light,JJ
2102,98,and,CC
2103,98,sedate,VB
2104,98,user,NN
2105,98,.,.
2106,99,I,PRP
2107,99,’ll,MD
2108,99,get,VB
2109,99,an,DT
2110,99,awkward,JJ
2111,99,admission,NN
2112,99,out,IN
2113,99,of,IN
2114,99,the,DT
2115,99,way,NN
2116,99,.,.
2117,100,The,DT
2118,100,iPhone,NNP
2119,100,SE,NNP
2120,100,also,RB
2121,100,uses,VBZ
2122,100,the,DT
2123,100,same,JJ
2124,100,screen,NN
2125,100,as,IN
2126,100,the,DT
2127,100,iPhone,NNP
2128,100,5s,CD
2129,100,",",","
2130,100,a,DT
2131,100,4-inch,CD
2132,100,",",","
2133,100,"1,136-by-640",CD
2134,100,panel,NN
2135,100,that,WDT
2136,100,has,VBZ
2137,100,326,CD
2138,100,pixels,NNS
2139,100,per,IN
2140,100,inch,NN
2141,100,.,.
2142,101,And,CC
2143,101,",",","
2144,101,if,IN
2145,101,the,DT
2146,101,size,NN
2147,101,is,VBZ
2148,101,the,DT
2149,101,most,RBS
2150,101,important,JJ
2151,101,thing,NN
2152,101,to,IN
2153,101,you,PRP
2154,101,",",","
2155,101,then,RB
2156,101,this,DT
2157,101,is,VBZ
2158,101,the,DT
2159,101,smallest,JJS
2160,101,iPhone,NNP
2161,101,that,IN
2162,101,you,PRP
2163,101,can,MD
2164,101,get,VB
2165,101,by,IN
2166,101,a,DT
2167,101,long,JJ
2168,101,shot,NN
2169,101,.,.
2170,102,But,CC
2171,102,Apple,NNP
2172,102,performed,VBD
2173,102,a,DT
2174,102,clever,JJ
2175,102,brain,NN
2176,102,transplant,NN
2177,102,",",","
2178,102,replacing,VBG
2179,102,the,DT
2180,102,nearly,RB
2181,102,3-year,CD
2182,102,-,HYPH
2183,102,old,JJ
2184,102,processor,NN
2185,102,with,IN
2186,102,the,DT
2187,102,A13,NNP
2188,102,Bionic,NNP
2189,102,processor,NN
2190,102,used,VBN
2191,102,in,IN
2192,102,the,DT
2193,102,iPhone,NNP
2194,102,11,CD
2195,102,",",","
2196,102,11,CD
2197,102,Pro,NN
2198,102,and,CC
2199,102,11,CD
2200,102,Pro,NNP
2201,102,Max,NNP
2202,102,.,.
2203,103,With,IN
2204,103,its,PRP$
2205,103,smaller,JJR
2206,103,screen,NN
2207,103,and,CC
2208,103,the,DT
2209,103,return,NN
2210,103,of,IN
2211,103,features,NNS
2212,103,like,IN
2213,103,a,DT
2214,103,Touch,NNP
2215,103,ID,NNP
2216,103,button,NN
2217,103,",",","
2218,103,it,PRP
2219,103,'s,VBZ
2220,103,immediately,RB
2221,103,familiar,JJ
2222,103,when,WRB
2223,103,practically,RB
2224,103,everything,NN
2225,103,else,RB
2226,103,in,IN
2227,103,our,PRP$
2228,103,lives,NNS
2229,103,is,VBZ
2230,103,very,RB
2231,103,much,RB
2232,103,not,RB
2233,103,.,.
2234,104,Given,VBN
2235,104,the,DT
2236,104,number,NN
2237,104,of,IN
2238,104,power,NN
2239,104,-,HYPH
2240,104,hungry,JJ
2241,104,apps,NNS
2242,104,available,JJ
2243,104,that,DT
2244,104,will,MD
2245,104,make,VB
2246,104,the,DT
2247,104,most,JJS
2248,104,of,IN
2249,104,all,PDT
2250,104,that,DT
2251,104,power,NN
2252,104,provided,VBN
2253,104,by,IN
2254,104,the,DT
2255,104,A13,JJ
2256,104,chipset,NN
2257,104,",",","
2258,104,we,PRP
2259,104,would,MD
2260,104,have,VB
2261,104,liked,VBN
2262,104,to,TO
2263,104,have,VB
2264,104,seen,VBN
2265,104,at,IN
2266,104,least,JJS
2267,104,an,DT
2268,104,all,DT
2269,104,-,HYPH
2270,104,day,NN
2271,104,battery,NN
2272,104,in,IN
2273,104,there,RB
2274,104,",",","
2275,104,even,RB
2276,104,for,IN
2277,104,the,DT
2278,104,lower,JJR
2279,104,price,NN
2280,104,.,.
2281,105,As,IN
2282,105,a,DT
2283,105,tech,NN
2284,105,reviewer,NN
2285,105,",",","
2286,105,you,PRP
2287,105,might,MD
2288,105,expect,VB
2289,105,me,PRP
2290,105,to,TO
2291,105,upgrade,VB
2292,105,my,PRP$
2293,105,gear,NN
2294,105,every,DT
2295,105,year,NN
2296,105,.,.
2297,106,In,IN
2298,106,terms,NNS
2299,106,of,IN
2300,106,quality,NN
2301,106,",",","
2302,106,it,PRP
2303,106,'s,VBZ
2304,106,pretty,RB
2305,106,similar,JJ
2306,106,to,IN
2307,106,the,DT
2308,106,iPhone,NNP
2309,106,6,CD
2310,106,and,CC
2311,106,6s,JJ
2312,106,screens,NNS
2313,106,",",","
2314,106,which,WDT
2315,106,are,VBP
2316,106,just,RB
2317,106,bigger,JJR
2318,106,.,.
2319,107,Yet,RB
2320,107,",",","
2321,107,there,EX
2322,107,’s,VBZ
2323,107,no,DT
2324,107,getting,VBG
2325,107,away,RB
2326,107,from,IN
2327,107,the,DT
2328,107,fact,NN
2329,107,that,IN
2330,107,the,DT
2331,107,iPhone,NNP
2332,107,SE,NNP
2333,107,is,VBZ
2334,107,now,RB
2335,107,a,DT
2336,107,little,JJ
2337,107,old,JJ
2338,107,",",","
2339,107,and,CC
2340,107,the,DT
2341,107,iPhone,NNP
2342,107,8,CD
2343,107,is,VBZ
2344,107,faster,JJR
2345,107,and,CC
2346,107,a,DT
2347,107,better,JJR
2348,107,choice,NN
2349,107,for,IN
2350,107,most,JJS
2351,107,people,NNS
2352,107,looking,VBG
2353,107,for,IN
2354,107,a,DT
2355,107,cheaper,JJR
2356,107,iPhone,NNP
2357,107,",",","
2358,107,while,IN
2359,107,the,DT
2360,107,iPhone,NNP
2361,107,XR,NNP
2362,107,makes,VBZ
2363,107,more,JJR
2364,107,sense,NN
2365,107,if,IN
2366,107,you,PRP
2367,107,want,VBP
2368,107,something,NN
2369,107,with,IN
2370,107,a,DT
2371,107,more,RBR
2372,107,modern,JJ
2373,107,design,NN
2374,107,",",","
2375,107,and,CC
2376,107,the,DT
2377,107,iPhone,NNP
2378,107,11,CD
2379,107,can,MD
2380,107,take,VB
2381,107,care,NN
2382,107,of,IN
2383,107,your,PRP$
2384,107,flagship,NN
2385,107,needs,VBZ
2386,107,.,.
2387,108,This,DT
2388,108,goes,VBZ
2389,108,well,RB
2390,108,beyond,IN
2391,108,a,DT
2392,108,simple,JJ
2393,108,spec,NN
2394,108,bump,NN
2395,108,by,IN
2396,108,majorly,RB
2397,108,improving,VBG
2398,108,things,NNS
2399,108,like,IN
2400,108,the,DT
2401,108,cameras,NNS
2402,108,and,CC
2403,108,battery,NN
2404,108,life,NN
2405,108,.,.
2406,109,And,CC
2407,109,even,RB
2408,109,some,DT
2409,109,of,IN
2410,109,the,DT
2411,109,features,NNS
2412,109,that,WDT
2413,109,Apple,NNP
2414,109,forfeits,NNS
2415,109,in,IN
2416,109,the,DT
2417,109,SE,NNP
2418,109,feel,VBP
2419,109,oddly,RB
2420,109,prescient,JJ
2421,109,and,CC
2422,109,appropriate,JJ
2423,109,.,.
2424,110,However,RB
2425,110,",",","
2426,110,do,VB
2427,110,n’t,RB
2428,110,let,VB
2429,110,that,DT
2430,110,detract,VB
2431,110,from,IN
2432,110,the,DT
2433,110,fact,NN
2434,110,that,IN
2435,110,the,DT
2436,110,iPhone,NNP
2437,110,SE,NNP
2438,110,2020,CD
2439,110,follows,VBZ
2440,110,on,RP
2441,110,from,IN
2442,110,its,PRP$
2443,110,predecessor,NN
2444,110,by,IN
2445,110,bringing,VBG
2446,110,you,PRP
2447,110,a,DT
2448,110,new,JJ
2449,110,iPhone,NNP
2450,110,",",","
2451,110,with,IN
2452,110,not,RB
2453,110,a,DT
2454,110,lot,NN
2455,110,of,IN
2456,110,compromise,NN
2457,110,",",","
2458,110,for,IN
2459,110,less,JJR
2460,110,money,NN
2461,110,than,IN
2462,110,you,PRP
2463,110,might,MD
2464,110,expect,VB
2465,110,.,.
2466,111,I,PRP
2467,111,do,VBP
2468,111,n’t,RB
2469,111,.,.
2470,112,These,DT
2471,112,are,VBP
2472,112,high,JJ
2473,112,-,HYPH
2474,112,quality,NN
2475,112,LCDs,NNS
2476,112,that,WDT
2477,112,have,VBP
2478,112,made,VBN
2479,112,hundreds,NNS
2480,112,of,IN
2481,112,millions,NNS
2482,112,of,IN
2483,112,people,NNS
2484,112,happy,JJ
2485,112,over,IN
2486,112,the,DT
2487,112,years,NNS
2488,112,",",","
2489,112,but,CC
2490,112,it,PRP
2491,112,'s,VBZ
2492,112,important,JJ
2493,112,to,TO
2494,112,remember,VB
2495,112,they,PRP
2496,112,are,VBP
2497,112,n't,RB
2498,112,leading,VBG
2499,112,-,HYPH
2500,112,edge,NN
2501,112,:,:
2502,112,The,DT
2503,112,screens,NNS
2504,112,on,IN
2505,112,the,DT
2506,112,Samsung,NNP
2507,112,Galaxy,NNP
2508,112,S7,NNP
2509,112,(,-LRB-
2510,112,$,$
2511,112,199.99,CD
2512,112,at,IN
2513,112,Samsung,NNP
2514,112,),-RRB-
2515,112,and,CC
2516,112,the,DT
2517,112,LG,NNP
2518,112,G5,NNP
2519,112,(,-LRB-
2520,112,$,$
2521,112,624.00,CD
2522,112,at,IN
2523,112,Verizon,NNP
2524,112,Wireless,NNP
2525,112,),-RRB-
2526,112,",",","
2527,112,for,IN
2528,112,example,NN
2529,112,",",","
2530,112,are,VBP
2531,112,brighter,JJR
2532,112,",",","
2533,112,with,IN
2534,112,richer,JJR
2535,112,colors,NNS
2536,112,and,CC
2537,112,much,RB
2538,112,higher,JJR
2539,112,pixel,NN
2540,112,density,NN
2541,112,",",","
2542,112,making,VBG
2543,112,everything,NN
2544,112,look,VB
2545,112,more,RBR
2546,112,vibrant,JJ
2547,112,than,IN
2548,112,it,PRP
2549,112,does,VBZ
2550,112,on,IN
2551,112,iPhones,NNS
2552,112,.,.
2553,113,iPhone,NNP
2554,113,SE,NNP
2555,113,Design,NNP
2556,113,",",","
2557,113,Screen,NNP
2558,113,and,CC
2559,113,Audio,NNP
2560,113,–,:
2561,113,Small,JJ
2562,113,but,CC
2563,113,perfectly,RB
2564,113,formed,VBN
2565,113,.,.
2566,114,The,DT
2567,114,new,JJ
2568,114,processor,NN
2569,114,not,RB
2570,114,only,RB
2571,114,runs,VBZ
2572,114,faster,RBR
2573,114,",",","
2574,114,but,CC
2575,114,it,PRP
2576,114,will,MD
2577,114,likely,RB
2578,114,future,JJ
2579,114,-,HYPH
2580,114,proof,VB
2581,114,the,DT
2582,114,phone,NN
2583,114,through,IN
2584,114,years,NNS
2585,114,of,IN
2586,114,iOS,JJ
2587,114,updates,NNS
2588,114,.,.
2589,115,After,RB
2590,115,all,RB
2591,115,",",","
2592,115,what,WDT
2593,115,good,NN
2594,115,is,VBZ
2595,115,it,PRP
2596,115,to,TO
2597,115,default,VB
2598,115,to,IN
2599,115,relying,VBG
2600,115,on,IN
2601,115,facial,JJ
2602,115,recognition,NN
2603,115,to,TO
2604,115,unlock,VB
2605,115,a,DT
2606,115,device,NN
2607,115,when,WRB
2608,115,so,RB
2609,115,many,JJ
2610,115,of,IN
2611,115,us,PRP
2612,115,now,RB
2613,115,must,MD
2614,115,cover,VB
2615,115,our,PRP$
2616,115,faces,NNS
2617,115,daily,RB
2618,115,with,IN
2619,115,masks,NNS
2620,115,.,.
2621,116,While,IN
2622,116,it,PRP
2623,116,does,VBZ
2624,116,n’t,RB
2625,116,hit,VB
2626,116,many,JJ
2627,116,heights,NNS
2628,116,in,IN
2629,116,terms,NNS
2630,116,of,IN
2631,116,power,NN
2632,116,or,CC
2633,116,performance,NN
2634,116,",",","
2635,116,it,PRP
2636,116,more,RBR
2637,116,than,IN
2638,116,offsets,VBZ
2639,116,that,IN
2640,116,by,IN
2641,116,being,VBG
2642,116,the,DT
2643,116,cheapest,JJS
2644,116,iPhone,NNP
2645,116,Apple,NNP
